118	49010	/discussions/amazon/view/49010-exam-aws-certified-database-specialty-topic-1-question-118/
98	49202	/discussions/amazon/view/49202-exam-aws-certified-database-specialty-topic-1-question-98/
108	48812	/discussions/amazon/view/48812-exam-aws-certified-database-specialty-topic-1-question-108/
20	25147	/discussions/amazon/view/25147-exam-aws-certified-database-specialty-topic-1-question-20/
141	48842	/discussions/amazon/view/48842-exam-aws-certified-database-specialty-topic-1-question-141/
56	26323	/discussions/amazon/view/26323-exam-aws-certified-database-specialty-topic-1-question-56/
31	25815	/discussions/amazon/view/25815-exam-aws-certified-database-specialty-topic-1-question-31/
49	25196	/discussions/amazon/view/25196-exam-aws-certified-database-specialty-topic-1-question-49/
2	25869	/discussions/amazon/view/25869-exam-aws-certified-database-specialty-topic-1-question-2/
52	26424	/discussions/amazon/view/26424-exam-aws-certified-database-specialty-topic-1-question-52/
14	25068	/discussions/amazon/view/25068-exam-aws-certified-database-specialty-topic-1-question-14/
44	26021	/discussions/amazon/view/26021-exam-aws-certified-database-specialty-topic-1-question-44/
63	26592	/discussions/amazon/view/26592-exam-aws-certified-database-specialty-topic-1-question-63/
29	26231	/discussions/amazon/view/26231-exam-aws-certified-database-specialty-topic-1-question-29/
46	25620	/discussions/amazon/view/25620-exam-aws-certified-database-specialty-topic-1-question-46/
53	26803	/discussions/amazon/view/26803-exam-aws-certified-database-specialty-topic-1-question-53/
32	25599	/discussions/amazon/view/25599-exam-aws-certified-database-specialty-topic-1-question-32/
61	26774	/discussions/amazon/view/26774-exam-aws-certified-database-specialty-topic-1-question-61/
39	25725	/discussions/amazon/view/25725-exam-aws-certified-database-specialty-topic-1-question-39/
16	25639	/discussions/amazon/view/25639-exam-aws-certified-database-specialty-topic-1-question-16/
8	25733	/discussions/amazon/view/25733-exam-aws-certified-database-specialty-topic-1-question-8/
60	25203	/discussions/amazon/view/25203-exam-aws-certified-database-specialty-topic-1-question-60/
